,0,1,2,3,4,5
45519,3.0,4.0,3.0,1.0,3.0,4.0
3492,9.0,9.0,6.0,3.0,6.0,9.0
37820,23.0,23.0,8.0,10.0,14.0,20.0
45463,10.0,10.0,-6.0,2.0,2.0,10.0
16892,62.0,59.0,18.0,91.0,28.0,21.0
32411,13.0,12.0,2.0,12.0,3.0,5.0
9772,-8.0,-6.0,9.0,-10.0,7.0,12.0
16955,3.0,6.0,5.0,3.0,10.0,2.0
45143,7.0,3.0,5.0,-2.0,-3.0,16.0
45158,-3.0,-4.0,-3.0,-2.0,0.0,-1.0
28538,24.0,21.0,12.0,11.0,20.0,15.0
16501,6.0,6.0,2.0,0.0,6.0,6.0
24597,-5.0,-3.0,-5.0,-5.0,2.0,-3.0
12764,15.0,16.0,7.0,1.0,15.0,16.0
33966,36.0,44.0,6.0,17.0,18.0,34.0
16576,3.0,3.0,1.0,0.0,3.0,3.0
5906,-29.0,-25.0,-4.0,-14.0,9.0,0.0
51922,55.0,50.0,14.0,47.0,21.0,30.0
15331,7.0,6.0,11.0,1.0,4.0,8.0
33202,1.0,3.0,-3.0,-5.0,8.0,3.0
45471,4.0,4.0,1.0,5.0,1.0,1.0
29539,16.0,25.0,11.0,10.0,20.0,13.0
27587,1.0,1.0,-2.0,4.0,5.0,5.0
17365,4.0,3.0,-3.0,2.0,2.0,3.0
31145,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
9421,15.0,15.0,-6.0,9.0,0.0,12.0
44418,6.0,6.0,2.0,0.0,6.0,6.0
9725,6.0,7.0,18.0,6.0,9.0,12.0
34705,5.0,5.0,0.0,5.0,1.0,3.0
37306,18.0,16.0,16.0,7.0,22.0,25.0
32193,6.0,9.0,8.0,2.0,10.0,11.0
18287,20.0,16.0,0.0,8.0,4.0,12.0
7595,4.0,4.0,1.0,2.0,1.0,3.0
52962,-3.0,-1.0,-9.0,-5.0,1.0,-3.0
27949,12.0,13.0,3.0,7.0,9.0,11.0
2403,17.0,15.0,6.0,-2.0,34.0,26.0
48616,45.0,49.0,7.0,28.0,15.0,28.0
47007,-8.0,-8.0,-2.0,-4.0,0.0,-2.0
12041,13.0,11.0,7.0,13.0,9.0,7.0
35349,4.0,6.0,-2.0,-5.0,11.0,6.0
47062,12.0,12.0,3.0,6.0,3.0,9.0
10762,9.0,8.0,6.0,2.0,20.0,10.0
19140,31.0,33.0,-8.0,15.0,14.0,15.0
30119,11.0,21.0,-5.0,3.0,10.0,17.0
48073,12.0,14.0,2.0,5.0,7.0,10.0
17470,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
7338,-55.0,-45.0,-22.0,-24.0,8.0,-18.0
21449,22.0,20.0,-12.0,15.0,35.0,15.0
29414,15.0,15.0,-4.0,10.0,-5.0,14.0
17661,2.0,2.0,4.0,1.0,-3.0,2.0
9385,32.0,34.0,14.0,17.0,24.0,25.0
8880,39.0,39.0,16.0,23.0,23.0,23.0
20253,-29.0,-29.0,-31.0,-15.0,23.0,-9.0
50886,-10.0,-10.0,-2.0,-4.0,3.0,-1.0
52408,-1.0,1.0,1.0,1.0,4.0,2.0
18717,47.0,40.0,18.0,44.0,7.0,24.0
46966,0.0,-2.0,-2.0,0.0,1.0,-1.0
19105,5.0,4.0,0.0,2.0,1.0,3.0
18842,3.0,4.0,4.0,5.0,3.0,2.0
31321,18.0,28.0,4.0,16.0,15.0,17.0
46965,10.0,10.0,3.0,6.0,5.0,8.0
46690,15.0,15.0,-9.0,3.0,3.0,15.0
7471,5.0,4.0,0.0,2.0,1.0,3.0
18859,5.0,5.0,-2.0,3.0,0.0,4.0
9445,40.0,49.0,28.0,22.0,11.0,20.0
1874,23.0,14.0,-6.0,10.0,-1.0,11.0
52525,0.0,-3.0,-13.0,0.0,12.0,6.0
49284,-3.0,-4.0,-3.0,-2.0,0.0,-1.0
31397,-1.0,-9.0,1.0,0.0,-7.0,-2.0
26154,19.0,15.0,-5.0,16.0,8.0,5.0
17854,-4.0,3.0,-3.0,0.0,0.0,-2.0
31549,32.0,29.0,20.0,25.0,29.0,29.0
6922,52.0,43.0,23.0,36.0,33.0,29.0
18433,3.0,4.0,4.0,5.0,3.0,2.0
18680,-3.0,-9.0,-9.0,0.0,-9.0,-6.0
11376,-2.0,-6.0,-24.0,22.0,39.0,34.0
20863,5.0,5.0,3.0,2.0,1.0,4.0
45813,6.0,8.0,8.0,10.0,6.0,4.0
37613,55.0,55.0,5.0,53.0,8.0,28.0
30158,24.0,24.0,-2.0,11.0,2.0,7.0
45792,-3.0,-5.0,3.0,-5.0,-5.0,-5.0
37736,9.0,9.0,1.0,8.0,1.0,4.0
8718,48.0,53.0,26.0,19.0,22.0,29.0
49194,9.0,11.0,-5.0,3.0,9.0,6.0
11097,31.0,24.0,2.0,21.0,5.0,22.0
6614,26.0,25.0,9.0,14.0,19.0,15.0
2409,-3.0,-5.0,18.0,-5.0,2.0,-14.0
5248,-12.0,18.0,-11.0,-17.0,-17.0,-13.0
46138,5.0,7.0,5.0,10.0,5.0,13.0
14830,11.0,20.0,1.0,0.0,14.0,19.0
15841,0.0,6.0,1.0,-4.0,7.0,7.0
18549,16.0,18.0,6.0,5.0,17.0,17.0
42389,9.0,5.0,1.0,3.0,5.0,5.0
7227,71.0,69.0,11.0,50.0,25.0,57.0
6549,15.0,14.0,3.0,12.0,15.0,16.0
18099,14.0,14.0,4.0,4.0,8.0,12.0
3644,27.0,24.0,4.0,13.0,8.0,21.0
50463,9.0,9.0,7.0,6.0,5.0,11.0
36536,16.0,11.0,43.0,7.0,32.0,20.0
46058,5.0,5.0,0.0,5.0,2.0,5.0
18441,5.0,5.0,2.0,5.0,0.0,3.0
19135,3.0,3.0,1.0,0.0,3.0,3.0
8924,24.0,30.0,16.0,22.0,23.0,19.0
44523,16.0,16.0,1.0,10.0,13.0,15.0
31261,35.0,30.0,5.0,25.0,14.0,29.0
17888,4.0,4.0,1.0,5.0,1.0,1.0
46033,46.0,53.0,-7.0,42.0,12.0,62.0
25124,-34.0,-38.0,-21.0,-15.0,4.0,-7.0
36175,17.0,20.0,7.0,13.0,6.0,7.0
35023,28.0,26.0,6.0,15.0,18.0,24.0
18246,6.0,6.0,2.0,0.0,6.0,6.0
18640,6.0,6.0,2.0,0.0,6.0,6.0
48774,13.0,16.0,2.0,8.0,6.0,11.0
8688,4.0,4.0,1.0,5.0,1.0,1.0
18001,3.0,3.0,1.0,0.0,3.0,3.0
49181,-8.0,-8.0,2.0,-4.0,4.0,1.0
17873,11.0,6.0,2.0,11.0,6.0,9.0
5808,31.0,55.0,42.0,3.0,36.0,18.0
31046,-2.0,3.0,-4.0,-2.0,4.0,4.0
18132,11.0,14.0,10.0,5.0,12.0,14.0
46896,4.0,1.0,-5.0,4.0,2.0,-3.0
18843,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
17893,5.0,5.0,0.0,3.0,0.0,3.0
13130,18.0,11.0,-2.0,7.0,14.0,10.0
42978,3.0,3.0,1.0,0.0,3.0,3.0
17768,10.0,8.0,0.0,4.0,2.0,6.0
23522,9.0,12.0,5.0,12.0,4.0,-1.0
41715,-20.0,-20.0,-11.0,-2.0,4.0,4.0
27615,19.0,22.0,-2.0,8.0,5.0,6.0
46733,12.0,37.0,-21.0,-5.0,-1.0,2.0
45571,-28.0,-11.0,-32.0,-16.0,12.0,-15.0
9261,3.0,3.0,5.0,2.0,3.0,3.0
32812,7.0,7.0,13.0,2.0,1.0,6.0
46312,5.0,6.0,1.0,4.0,1.0,6.0
1476,9.0,1.0,14.0,8.0,-4.0,3.0
6462,39.0,48.0,23.0,40.0,39.0,31.0
46644,-1.0,-1.0,2.0,7.0,0.0,-2.0
46630,0.0,1.0,3.0,0.0,0.0,1.0
18343,0.0,-3.0,2.0,0.0,-2.0,0.0
18643,12.0,12.0,3.0,6.0,3.0,9.0
46517,28.0,28.0,7.0,14.0,7.0,21.0
37645,-5.0,-6.0,-1.0,0.0,0.0,2.0
18962,9.0,7.0,8.0,10.0,9.0,12.0
15355,35.0,35.0,17.0,26.0,23.0,29.0
26331,2.0,2.0,4.0,1.0,-3.0,2.0
3866,95.0,108.0,5.0,86.0,58.0,60.0
18424,16.0,16.0,4.0,17.0,4.0,6.0
46430,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
2528,14.0,14.0,-4.0,11.0,0.0,11.0
19126,17.0,17.0,5.0,7.0,11.0,13.0
46506,18.0,17.0,4.0,6.0,5.0,10.0
46567,4.0,4.0,1.0,2.0,1.0,3.0
12369,44.0,39.0,7.0,15.0,21.0,33.0
18398,12.0,6.0,9.0,3.0,6.0,9.0
18169,8.0,4.0,-2.0,4.0,2.0,6.0
18619,5.0,4.0,0.0,2.0,1.0,3.0
6293,11.0,22.0,3.0,3.0,12.0,16.0
3676,-5.0,1.0,-3.0,-5.0,-5.0,-5.0
18359,0.0,0.0,0.0,0.0,0.0,0.0
33321,0.0,2.0,6.0,0.0,0.0,2.0
46647,6.0,5.0,4.0,7.0,1.0,2.0
32208,-2.0,6.0,-4.0,1.0,11.0,1.0
32819,20.0,5.0,-1.0,18.0,35.0,53.0
43225,-21.0,-26.0,3.0,-5.0,5.0,4.0
46514,14.0,13.0,4.0,6.0,7.0,16.0
33360,48.0,42.0,8.0,25.0,25.0,34.0
46527,3.0,3.0,1.0,0.0,3.0,3.0
52342,1.0,0.0,-7.0,-1.0,3.0,2.0
18596,8.0,9.0,6.0,7.0,9.0,7.0
52371,10.0,10.0,6.0,8.0,10.0,10.0
18981,0.0,-3.0,2.0,0.0,-2.0,0.0
17872,14.0,12.0,1.0,9.0,3.0,7.0
11440,-22.0,-10.0,-28.0,-26.0,14.0,-12.0
21019,29.0,38.0,3.0,36.0,30.0,15.0
8167,30.0,26.0,3.0,10.0,11.0,21.0
46426,36.0,32.0,7.0,40.0,16.0,20.0
31498,16.0,16.0,6.0,6.0,8.0,14.0
7813,4.0,0.0,-7.0,7.0,3.0,3.0
5168,26.0,25.0,14.0,17.0,7.0,23.0
42185,57.0,61.0,12.0,36.0,32.0,48.0
46532,-4.0,-4.0,-1.0,1.0,1.0,-1.0
47216,2.0,4.0,0.0,1.0,3.0,3.0
45400,-7.0,-6.0,1.0,-3.0,4.0,-2.0
12058,2.0,-2.0,-5.0,2.0,-5.0,-1.0
11792,-6.0,-7.0,-6.0,-2.0,3.0,1.0
20412,6.0,6.0,2.0,0.0,6.0,6.0
9568,12.0,12.0,3.0,15.0,3.0,3.0
17254,12.0,5.0,-9.0,6.0,-12.0,7.0
20678,3.0,4.0,4.0,5.0,3.0,2.0
18633,4.0,2.0,6.0,4.0,0.0,2.0
33965,25.0,29.0,-2.0,21.0,20.0,28.0
49919,-9.0,-12.0,-1.0,-5.0,1.0,0.0
47689,28.0,7.0,-1.0,9.0,5.0,19.0
5434,4.0,4.0,1.0,2.0,1.0,3.0
20899,3.0,3.0,1.0,0.0,3.0,3.0
33231,9.0,8.0,1.0,4.0,2.0,6.0
11604,2.0,3.0,1.0,2.0,3.0,2.0
49950,0.0,0.0,0.0,0.0,1.0,2.0
10317,21.0,19.0,1.0,12.0,2.0,20.0
6790,3.0,2.0,0.0,2.0,4.0,4.0
30245,-15.0,-16.0,-17.0,-10.0,-19.0,-18.0
20870,-9.0,7.0,-2.0,-12.0,13.0,11.0
12627,-5.0,-3.0,5.0,-5.0,-5.0,-5.0
6652,17.0,15.0,5.0,13.0,5.0,8.0
52774,6.0,12.0,4.0,1.0,10.0,0.0
20035,28.0,22.0,11.0,23.0,12.0,16.0
53527,7.0,10.0,-16.0,-1.0,45.0,23.0
39035,5.0,5.0,2.0,5.0,0.0,3.0
9525,3.0,3.0,1.0,0.0,3.0,3.0
3495,19.0,15.0,-2.0,12.0,14.0,15.0
49329,9.0,12.0,-4.0,4.0,5.0,3.0
20034,-9.0,-8.0,-2.0,13.0,6.0,1.0
27013,7.0,7.0,4.0,4.0,4.0,6.0
12305,3.0,4.0,4.0,5.0,3.0,2.0
22283,3.0,3.0,1.0,0.0,3.0,3.0
13454,38.0,35.0,3.0,24.0,31.0,26.0
49237,-3.0,31.0,-3.0,1.0,16.0,-5.0
12368,21.0,17.0,1.0,8.0,8.0,14.0
36130,21.0,21.0,9.0,6.0,13.0,19.0
20081,2.0,4.0,0.0,1.0,3.0,3.0
11609,-13.0,3.0,-17.0,-15.0,-4.0,-7.0
49431,-4.0,-10.0,-11.0,4.0,-8.0,-7.0
52011,2.0,0.0,-2.0,0.0,0.0,1.0
47372,17.0,17.0,10.0,25.0,3.0,10.0
20223,6.0,6.0,2.0,7.0,4.0,3.0
18838,16.0,16.0,5.0,10.0,9.0,13.0
8515,15.0,15.0,-6.0,9.0,0.0,12.0
15872,20.0,16.0,0.0,11.0,6.0,14.0
4554,2.0,-2.0,-5.0,2.0,-5.0,-1.0
5360,53.0,72.0,-54.0,59.0,26.0,57.0
28037,2.0,2.0,1.0,2.0,3.0,2.0
9086,-2.0,-3.0,2.0,-2.0,1.0,2.0
19588,2.0,2.0,1.0,2.0,3.0,2.0
33295,24.0,26.0,15.0,3.0,16.0,20.0
3067,8.0,8.0,2.0,4.0,2.0,6.0
50538,29.0,27.0,7.0,14.0,16.0,24.0
47848,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
10802,11.0,12.0,5.0,13.0,2.0,11.0
31657,34.0,33.0,19.0,24.0,22.0,35.0
48723,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
20091,12.0,12.0,3.0,6.0,6.0,15.0
32670,18.0,21.0,12.0,3.0,18.0,21.0
27771,-1.0,-1.0,-2.0,-1.0,4.0,3.0
38357,11.0,16.0,0.0,10.0,3.0,-1.0
15479,-6.0,-6.0,-1.0,-6.0,6.0,3.0
3726,-1.0,-3.0,4.0,-2.0,2.0,-5.0
19580,8.0,8.0,2.0,10.0,2.0,2.0
14600,23.0,21.0,13.0,20.0,11.0,14.0
13259,3.0,3.0,1.0,0.0,3.0,3.0
9552,5.0,5.0,-3.0,1.0,1.0,5.0
29701,4.0,4.0,1.0,5.0,1.0,1.0
30325,-14.0,-1.0,-9.0,-16.0,17.0,6.0
34957,-5.0,5.0,-5.0,-5.0,0.0,-5.0
20414,4.0,4.0,1.0,2.0,1.0,3.0
44522,66.0,58.0,32.0,45.0,34.0,43.0
36727,40.0,33.0,-4.0,27.0,4.0,25.0
19906,4.0,4.0,1.0,2.0,1.0,3.0
19911,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
43312,4.0,4.0,1.0,2.0,1.0,3.0
19395,23.0,25.0,7.0,9.0,28.0,27.0
19422,4.0,4.0,1.0,2.0,1.0,3.0
19907,4.0,4.0,1.0,2.0,1.0,3.0
20411,28.0,30.0,16.0,13.0,13.0,21.0
47558,22.0,21.0,20.0,12.0,19.0,8.0
19600,3.0,4.0,4.0,5.0,3.0,2.0
8763,-8.0,-2.0,-2.0,-6.0,-4.0,-4.0
46650,14.0,13.0,0.0,6.0,8.0,7.0
19900,-3.0,1.0,-6.0,-5.0,3.0,-2.0
39218,0.0,-1.0,-4.0,2.0,5.0,2.0
52248,9.0,12.0,12.0,15.0,9.0,6.0
20126,-2.0,-3.0,-5.0,0.0,2.0,0.0
19801,10.0,8.0,4.0,4.0,8.0,7.0
9533,-1.0,-3.0,-3.0,0.0,-2.0,0.0
51651,-5.0,-7.0,-4.0,-2.0,-3.0,-3.0
20546,6.0,10.0,5.0,-1.0,2.0,12.0
5324,22.0,11.0,-5.0,12.0,-8.0,3.0
9779,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
47428,-5.0,1.0,-3.0,-5.0,-5.0,-5.0
8947,2.0,4.0,0.0,1.0,3.0,3.0
18031,21.0,25.0,19.0,27.0,19.0,14.0
5890,17.0,16.0,-3.0,11.0,0.0,13.0
20410,4.0,4.0,1.0,2.0,1.0,3.0
52013,7.0,6.0,-2.0,4.0,4.0,1.0
22505,5.0,8.0,4.0,6.0,6.0,5.0
20106,-5.0,-5.0,1.0,2.0,-1.0,-3.0
5266,2.0,4.0,-1.0,0.0,1.0,1.0
19849,31.0,31.0,8.0,30.0,11.0,13.0
19999,8.0,5.0,-4.0,6.0,2.0,1.0
16142,2.0,2.0,4.0,1.0,0.0,1.0
8203,6.0,18.0,2.0,-1.0,16.0,15.0
5200,2.0,2.0,1.0,2.0,3.0,2.0
11090,61.0,61.0,12.0,21.0,42.0,51.0
49345,3.0,3.0,1.0,0.0,3.0,3.0
19973,-2.0,0.0,4.0,-2.0,6.0,6.0
7613,10.0,11.0,5.0,8.0,11.0,9.0
52467,-5.0,-5.0,1.0,2.0,-1.0,-3.0
20868,-10.0,-10.0,-6.0,-2.0,0.0,-4.0
26153,5.0,5.0,-3.0,1.0,1.0,3.0
49350,4.0,4.0,1.0,2.0,1.0,3.0
24722,45.0,35.0,-12.0,33.0,29.0,42.0
3808,28.0,28.0,15.0,-1.0,52.0,9.0
9581,3.0,9.0,0.0,6.0,9.0,3.0
20408,28.0,27.0,15.0,27.0,16.0,14.0
49502,6.0,3.0,11.0,2.0,-1.0,5.0
48965,12.0,12.0,3.0,6.0,3.0,9.0
19942,4.0,5.0,0.0,0.0,7.0,4.0
39006,5.0,4.0,4.0,2.0,3.0,4.0
20099,-28.0,-20.0,30.0,-28.0,-26.0,-15.0
31979,17.0,17.0,3.0,6.0,10.0,15.0
9889,-15.0,-16.0,3.0,-8.0,4.0,-4.0
24507,3.0,3.0,1.0,0.0,3.0,3.0
8281,23.0,23.0,8.0,8.0,16.0,17.0
13098,4.0,-1.0,5.0,-5.0,-1.0,-3.0
32015,-10.0,-23.0,-7.0,-6.0,3.0,5.0
26032,-52.0,-60.0,-49.0,-18.0,18.0,-5.0
24050,1.0,1.0,4.0,0.0,0.0,1.0
43204,9.0,9.0,1.0,5.0,1.0,6.0
27767,10.0,38.0,2.0,-9.0,33.0,37.0
9920,162.0,186.0,-5.0,98.0,14.0,146.0
48517,57.0,50.0,10.0,32.0,15.0,39.0
9153,-16.0,-17.0,-7.0,-8.0,10.0,-5.0
42333,16.0,17.0,14.0,10.0,19.0,5.0
11240,-10.0,6.0,-10.0,0.0,-4.0,10.0
22810,16.0,12.0,11.0,10.0,8.0,11.0
49638,5.0,4.0,0.0,2.0,1.0,3.0
12231,13.0,8.0,15.0,12.0,-1.0,6.0
38485,-2.0,1.0,3.0,4.0,0.0,-2.0
5179,-7.0,-19.0,-27.0,1.0,-12.0,-6.0
48568,72.0,72.0,20.0,37.0,22.0,49.0
970,45.0,41.0,6.0,25.0,20.0,28.0
10958,109.0,93.0,-40.0,87.0,64.0,97.0
13820,-5.0,3.0,-3.0,-3.0,2.0,-3.0
37972,18.0,16.0,2.0,8.0,4.0,12.0
32342,0.0,0.0,0.0,0.0,0.0,0.0
50126,12.0,11.0,5.0,14.0,4.0,3.0
846,41.0,36.0,17.0,37.0,16.0,18.0
14016,0.0,18.0,12.0,0.0,18.0,0.0
12972,14.0,24.0,-9.0,7.0,11.0,3.0
39043,12.0,11.0,3.0,4.0,5.0,8.0
39055,-5.0,-7.0,-4.0,-2.0,-3.0,-3.0
29572,3.0,3.0,1.0,3.0,4.0,3.0
2304,12.0,15.0,-5.0,2.0,11.0,7.0
28839,87.0,90.0,37.0,77.0,56.0,70.0
32308,25.0,26.0,6.0,22.0,10.0,15.0
10166,-5.0,-3.0,-5.0,-5.0,2.0,-3.0
48112,-26.0,-27.0,-7.0,-12.0,7.0,1.0
9243,35.0,35.0,-4.0,20.0,14.0,25.0
38636,-10.0,-5.0,-20.0,-8.0,-12.0,-10.0
11728,12.0,-2.0,12.0,6.0,5.0,19.0
14198,-7.0,11.0,-8.0,1.0,0.0,8.0
25995,20.0,11.0,13.0,19.0,37.0,52.0
26174,25.0,25.0,8.0,22.0,8.0,10.0
50210,25.0,55.0,-33.0,25.0,89.0,63.0
32317,25.0,20.0,0.0,10.0,5.0,15.0
37287,2.0,1.0,3.0,2.0,0.0,1.0
10844,-45.0,-35.0,-3.0,-22.0,6.0,-11.0
47976,-3.0,10.0,20.0,7.0,-4.0,-3.0
42225,13.0,11.0,5.0,8.0,5.0,9.0
31618,4.0,3.0,-3.0,4.0,1.0,-2.0
35693,13.0,13.0,4.0,13.0,13.0,11.0
48300,6.0,6.0,2.0,7.0,4.0,3.0
11741,36.0,36.0,8.0,27.0,5.0,28.0
16530,15.0,12.0,0.0,6.0,3.0,9.0
18302,5.0,4.0,0.0,2.0,1.0,3.0
18625,9.0,9.0,3.0,0.0,9.0,9.0
22922,9.0,9.0,3.0,0.0,9.0,9.0
18124,-5.0,-5.0,1.0,2.0,-1.0,-3.0
38876,15.0,15.0,6.0,15.0,0.0,9.0
10405,8.0,8.0,3.0,3.0,4.0,7.0
7211,-10.0,5.0,-20.0,-12.0,2.0,-6.0
23720,-5.0,-5.0,-3.0,-1.0,0.0,-2.0
6340,6.0,3.0,-4.0,8.0,21.0,15.0
41688,2.0,2.0,1.0,2.0,3.0,2.0
26925,15.0,12.0,0.0,6.0,3.0,9.0
4249,11.0,9.0,1.0,5.0,2.0,8.0
13297,2.0,3.0,1.0,2.0,3.0,2.0
32179,-2.0,-6.0,-6.0,0.0,-6.0,-4.0
14317,10.0,8.0,0.0,4.0,2.0,6.0
43544,20.0,20.0,5.0,10.0,5.0,15.0
4707,13.0,17.0,8.0,3.0,16.0,12.0
13290,10.0,10.0,-4.0,6.0,0.0,8.0
33884,22.0,18.0,-3.0,15.0,13.0,11.0
54467,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
48813,9.0,8.0,2.0,10.0,5.0,6.0
14924,4.0,3.0,3.0,4.0,2.0,1.0
52236,9.0,12.0,9.0,3.0,9.0,12.0
22550,8.0,8.0,2.0,10.0,2.0,2.0
52335,20.0,20.0,-8.0,12.0,0.0,16.0
5626,6.0,6.0,3.0,2.0,5.0,3.0
5106,12.0,8.0,6.0,-1.0,8.0,9.0
15559,11.0,13.0,6.0,13.0,7.0,8.0
4642,12.0,12.0,13.0,8.0,9.0,12.0
35387,65.0,56.0,1.0,27.0,31.0,56.0
38963,5.0,4.0,0.0,2.0,1.0,3.0
48875,0.0,-2.0,-6.0,3.0,-5.0,4.0
27210,121.0,117.0,29.0,87.0,75.0,92.0
16161,3.0,-4.0,-7.0,2.0,-7.0,0.0
12900,4.0,4.0,2.0,4.0,6.0,4.0
17878,63.0,57.0,17.0,44.0,27.0,39.0
32768,-3.0,3.0,0.0,-4.0,4.0,4.0
13322,18.0,29.0,15.0,17.0,18.0,11.0
12350,6.0,6.0,2.0,0.0,6.0,6.0
35307,-47.0,-41.0,-26.0,-22.0,5.0,-21.0
5817,19.0,18.0,2.0,4.0,16.0,13.0
24126,15.0,18.0,6.0,7.0,13.0,14.0
11734,23.0,32.0,9.0,21.0,18.0,30.0
42149,-2.0,8.0,-4.0,0.0,4.0,0.0
12228,5.0,4.0,0.0,2.0,1.0,3.0
12510,0.0,-2.0,-2.0,0.0,1.0,-1.0
36525,-15.0,-11.0,-7.0,-9.0,13.0,5.0
13233,9.0,29.0,15.0,-9.0,25.0,21.0
5401,35.0,35.0,11.0,35.0,17.0,42.0
11716,5.0,5.0,0.0,5.0,1.0,3.0
51540,6.0,6.0,3.0,8.0,0.0,5.0
51419,-19.0,-22.0,-24.0,-3.0,8.0,-2.0
31349,11.0,12.0,8.0,12.0,7.0,7.0
10804,-8.0,-8.0,-2.0,-4.0,0.0,-2.0
48365,30.0,30.0,6.0,22.0,21.0,20.0
13076,-1.0,-3.0,-6.0,-1.0,2.0,0.0
306,15.0,22.0,-6.0,6.0,17.0,18.0
4507,23.0,22.0,12.0,21.0,28.0,30.0
14453,-1.0,-1.0,0.0,-2.0,3.0,2.0
36787,1.0,1.0,4.0,0.0,0.0,1.0
43604,21.0,14.0,-16.0,8.0,3.0,9.0
34314,79.0,74.0,22.0,31.0,64.0,73.0
24045,-19.0,-13.0,-16.0,-17.0,6.0,-10.0
44899,0.0,-2.0,-2.0,0.0,1.0,-1.0
12584,19.0,16.0,5.0,16.0,5.0,12.0
48975,8.0,12.0,-3.0,4.0,5.0,3.0
39562,-23.0,-29.0,-14.0,-10.0,-8.0,-9.0
51766,-5.0,3.0,-3.0,-3.0,2.0,-3.0
45657,13.0,14.0,9.0,5.0,5.0,12.0
7860,5.0,6.0,4.0,3.0,6.0,6.0
14345,0.0,0.0,-3.0,1.0,6.0,7.0
43766,13.0,14.0,1.0,8.0,7.0,10.0
27038,20.0,20.0,6.0,10.0,14.0,14.0
44687,19.0,20.0,8.0,8.0,15.0,17.0
8790,4.0,-2.0,-2.0,11.0,-3.0,14.0
17323,28.0,25.0,-2.0,27.0,7.0,22.0
11388,39.0,41.0,8.0,18.0,29.0,34.0
49327,8.0,8.0,2.0,4.0,2.0,6.0
10585,4.0,8.0,0.0,2.0,6.0,6.0
42647,45.0,48.0,16.0,17.0,39.0,30.0
1419,9.0,9.0,1.0,10.0,2.0,4.0
24088,10.0,16.0,8.0,12.0,12.0,10.0
12970,6.0,6.0,2.0,0.0,6.0,6.0
7055,-16.0,-9.0,-25.0,-12.0,-13.0,-17.0
16051,0.0,-2.0,-2.0,-3.0,12.0,2.0
39790,8.0,8.0,2.0,10.0,2.0,2.0
49049,20.0,20.0,6.0,20.0,1.0,12.0
34904,-4.0,-7.0,3.0,1.0,2.0,-10.0
4304,15.0,12.0,0.0,6.0,3.0,9.0
45166,-51.0,-54.0,-5.0,-37.0,-26.0,-33.0
11814,-2.0,-3.0,1.0,0.0,-3.0,-8.0
14084,-4.0,-8.0,-1.0,-1.0,-13.0,9.0
16478,4.0,3.0,-3.0,4.0,1.0,-2.0
8052,8.0,7.0,5.0,2.0,6.0,7.0
43663,-18.0,-3.0,-14.0,-15.0,13.0,-6.0
44772,2.0,5.0,1.0,4.0,3.0,7.0
48865,-6.0,-6.0,0.0,0.0,9.0,3.0
51514,13.0,10.0,6.0,12.0,11.0,10.0
16404,5.0,1.0,-6.0,0.0,10.0,7.0
16448,-4.0,-4.0,-3.0,-1.0,1.0,0.0
36899,29.0,31.0,44.0,41.0,-3.0,27.0
16066,-8.0,-14.0,-12.0,-4.0,-6.0,-6.0
44586,6.0,6.0,2.0,7.0,4.0,3.0
44762,-8.0,-8.0,0.0,-3.0,0.0,-2.0
31248,15.0,12.0,0.0,6.0,3.0,9.0
16573,2.0,-1.0,1.0,4.0,2.0,2.0
10119,6.0,6.0,3.0,6.0,9.0,6.0
9927,33.0,46.0,-14.0,17.0,4.0,5.0
16561,0.0,-2.0,-2.0,0.0,1.0,-1.0
45082,5.0,4.0,0.0,2.0,1.0,3.0
1379,27.0,21.0,-9.0,18.0,6.0,3.0
52718,-3.0,-3.0,1.0,-1.0,3.0,-2.0
33169,1.0,6.0,1.0,0.0,6.0,-2.0
7960,44.0,40.0,-9.0,27.0,18.0,29.0
9737,3.0,3.0,-1.0,9.0,2.0,0.0
32597,13.0,34.0,-10.0,-41.0,61.0,14.0
2448,-7.0,-67.0,-20.0,5.0,-44.0,-7.0
5092,63.0,64.0,19.0,50.0,35.0,34.0
14997,5.0,5.0,2.0,5.0,0.0,3.0
51943,-1.0,4.0,4.0,-5.0,26.0,-3.0
16991,-10.0,-10.0,0.0,-6.0,-4.0,-5.0
48541,5.0,-3.0,2.0,1.0,8.0,14.0
24610,11.0,17.0,7.0,10.0,11.0,5.0
45169,8.0,6.0,0.0,0.0,6.0,7.0
31219,8.0,9.0,3.0,6.0,5.0,9.0
16555,-2.0,18.0,0.0,-8.0,15.0,18.0
19361,5.0,2.0,5.0,2.0,-1.0,4.0
36199,27.0,21.0,12.0,19.0,6.0,16.0
8709,24.0,62.0,-26.0,24.0,21.0,62.0
32961,178.0,166.0,-45.0,148.0,-48.0,150.0
48415,12.0,12.0,3.0,15.0,3.0,3.0
